p_sys_id,p_prov_agmt_read_ind,p_pccm_agmt_read_ind,p_req_clm_subm_eff_dt,p_qsp_last_grade_completed_cd,l_hibernate_ver_num,g_aud_add_ts,g_aud_add_user_id,g_aud_ts,g_aud_user_id,p_340b_ind,p_1099_ind,p_svc_area_dstnc_cd,p_pub_prov_ind,p_tp_agmt_read_ind,p_website,p_accept_new,p_telehealth,p_other_accom
1000078,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000079,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000080,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000081,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000082,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000083,N,N,,,2,2013-03-28 03:52:06.000000,Provider Conversion,2025-09-18 13:47:51.832000,THENDERSON,N,Y,,N,N,,N,N,
1000084,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000085,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000086,N,N,,,2,2013-03-28 03:52:06.000000,Provider Conversion,2015-07-06 12:07:58.661000,MMANYGUNS,N,Y,,N,N,,,,
1000087,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2025-07-25 10:05:07.063000,TJJACKSON,N,Y,,N,N,,N,N,
1000088,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2025-07-25 10:49:14.914000,TJJACKSON,N,Y,,N,N,,N,N,
1000089,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000090,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000091,N,N,,,3,2013-03-28 03:52:06.000000,Provider Conversion,2025-08-26 10:12:37.278000,NICOLERICHTER,N,Y,,N,N,NA,N,N,
1000092,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000093,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000094,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000095,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000096,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000097,N,N,,,4,2013-03-28 03:52:06.000000,Provider Conversion,2025-07-24 15:17:02.086000,HRJOHNSON,N,Y,,N,N,,N,N,
1000098,N,N,,,4,2013-03-28 03:52:06.000000,Provider Conversion,2025-07-25 12:40:18.189000,DEDEMILLS,Y,Y,,N,N,NA,Y,Y,
1000099,N,N,,,3,2013-03-28 03:52:06.000000,Provider Conversion,2025-08-19 13:50:25.793000,THENDERSON,Y,Y,,N,N,,N,N,
1000100,N,N,,,3,2013-03-28 03:52:06.000000,Provider Conversion,2015-08-04 10:12:21.258000,JMLAGRO,N,Y,,N,N,,,,
1000101,N,N,,,4,2013-03-28 03:52:06.000000,Provider Conversion,2015-03-13 13:07:20.984000,MMANYGUNS,N,Y,,N,N,,,,
1000102,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000103,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000104,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000105,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2025-07-21 14:49:51.855000,NICOLERICHTER,N,Y,,N,N,,N,N,
1000106,N,N,,,4,2013-03-28 03:52:06.000000,Provider Conversion,2026-03-31 14:11:46.352000,PEGBROSSART,N,Y,,N,N,N/A,N,N,
1000107,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000108,N,N,,,4,2013-03-28 03:52:06.000000,Provider Conversion,2025-11-20 05:50:14.783000,DEDEMILLS,Y,Y,,N,N,NA,Y,Y,
1000109,N,N,,,6,2013-03-28 03:52:06.000000,Provider Conversion,2015-07-10 10:39:22.994000,MMANYGUNS,N,Y,,N,N,,,,
1000110,N,N,,,3,2013-03-28 03:52:06.000000,Provider Conversion,2025-08-13 11:50:57.093000,THENDERSON,N,Y,,N,N,,N,N,
1000111,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000112,N,N,,,2,2013-03-28 03:52:06.000000,Provider Conversion,2025-11-20 15:28:48.606000,CKRAFT,N,Y,,N,N,,N,N,
1000113,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000114,N,N,,,2,2013-03-28 03:52:06.000000,Provider Conversion,2015-08-21 10:44:59.374000,THENDERSON,N,Y,,N,N,,,,
1000115,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2025-11-20 15:29:31.283000,CKRAFT,N,Y,,N,N,,N,N,
1000116,N,N,,,4,2013-03-28 03:52:06.000000,Provider Conversion,2015-06-29 13:42:44.366000,MMANYGUNS,N,Y,,N,N,,,,
1000117,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000118,N,N,,,7,2013-03-28 03:52:06.000000,Provider Conversion,2026-03-17 08:32:41.660000,DEDEMILLS,N,Y,,N,N,NA,Y,N,
1000119,N,N,,,3,2013-03-28 03:52:06.000000,Provider Conversion,2025-12-15 07:46:02.423000,LWICK,N,Y,,N,N,,N,N,
1000120,N,N,,,3,2013-03-28 03:52:06.000000,Provider Conversion,2015-06-08 14:28:53.031000,JMLAGRO,N,Y,,N,N,,,,
1000121,N,N,,,6,2013-03-28 03:52:06.000000,Provider Conversion,2025-10-01 15:59:51.203000,TDGROTH,N,Y,,N,N,,N,N,
1000122,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000123,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000124,N,N,,,2,2013-03-28 03:52:06.000000,Provider Conversion,2025-11-20 13:18:53.852000,CKRAFT,N,Y,,N,N,,N,N,
1000125,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2025-10-01 13:38:29.803000,TDGROTH,N,Y,,N,N,,N,N,
1000126,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000127,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000128,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000129,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000130,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2025-10-02 08:28:39.080000,TDGROTH,N,Y,,N,N,,N,N,
1000131,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000132,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000133,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000134,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000135,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000136,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000137,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000138,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000139,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000140,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000141,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000142,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000143,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000144,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000145,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000146,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000147,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000148,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000149,N,N,,,3,2013-03-28 03:52:06.000000,Provider Conversion,2025-09-16 10:29:05.289000,PEGBROSSART,Y,Y,,N,N,www.sanfordhealth.org,Y,Y,
1000150,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000151,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000152,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000153,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000154,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000155,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000156,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000157,N,N,,,3,2013-03-28 03:52:06.000000,Provider Conversion,2015-07-27 14:15:43.127000,NEERUSHARMA,N,Y,,N,N,,,,
1000158,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000159,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000160,N,N,,,2,2013-03-28 03:52:06.000000,Provider Conversion,2025-09-09 16:46:45.820000,KAMELTZER,N,Y,,N,N,,N,N,
1000161,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000162,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000163,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000164,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000165,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000166,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000167,N,N,,,2,2013-03-28 03:52:06.000000,Provider Conversion,2015-08-14 10:42:53.251000,THENDERSON,N,Y,,N,N,,,,
1000168,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2025-07-08 17:26:16.880000,SHOWES,N,Y,,N,N,,N,N,
1000169,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000170,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000171,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000172,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000173,N,N,,,2,2013-03-28 03:52:06.000000,Provider Conversion,2025-07-08 15:33:54.394000,SHOWES,N,Y,,N,N,,N,N,
1000174,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000175,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000176,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2025-12-23 14:29:05.141000,MLADAMS,N,Y,,N,N,,N,N,
1000177,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000178,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000179,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000180,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000181,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000182,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000183,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000184,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000185,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000186,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000187,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2025-09-29 08:57:30.292000,PEGBROSSART,N,Y,,N,N,,N,N,
1000188,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2025-12-22 10:09:40.968000,TDGROTH,N,Y,,N,N,,N,N,
1000189,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000190,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2026-01-13 09:56:36.362000,TDGROTH,N,Y,,N,N,,N,N,
1000191,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2025-11-12 12:04:36.114000,KAYLAMRAHRICH,N,Y,,N,N,,N,N,
1000192,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2026-03-31 14:47:23.136000,TDGROTH,N,Y,,N,N,,N,N,
1000193,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2025-11-21 12:36:37.695000,TOMEYER,N,Y,,N,N,,N,N,
1000194,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2025-11-11 08:57:33.038000,TONIWORKMAN,N,Y,,N,N,,N,N,
1000195,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2026-03-19 11:30:22.563000,TDGROTH,N,Y,,N,N,,N,N,
1000196,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2025-11-21 12:42:06.070000,TOMEYER,N,Y,,N,N,,N,N,
1000197,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2025-11-11 00:29:59.651000,LARSONJENNIFER,N,Y,,N,N,,N,N,
1000198,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2026-01-12 15:34:06.980000,TDGROTH,N,Y,,N,N,,N,N,
1000199,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2015-08-10 09:37:20.080000,MMANYGUNS,N,Y,,N,N,,,,
1000200,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2025-11-12 12:02:53.015000,KAYLAMRAHRICH,N,Y,,N,N,,N,N,
1000201,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000202,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2026-03-19 13:04:32.409000,TDGROTH,N,Y,,N,N,,N,N,
1000203,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000204,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000205,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2025-11-11 09:00:10.748000,TONIWORKMAN,N,Y,,N,N,,N,N,
1000206,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000207,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2025-11-20 13:22:54.409000,CKRAFT,N,Y,,N,N,,N,N,
1000208,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000209,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000210,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000211,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000212,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000213,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000214,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000215,N,N,,,6,2013-03-28 03:52:06.000000,Provider Conversion,2015-08-18 14:13:58.270000,TWOLF,N,Y,,N,N,,,,
1000216,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000217,N,N,,,3,2013-03-28 03:52:06.000000,Provider Conversion,2025-09-29 15:41:11.534000,CLOWENS,N,Y,,Y,N,,N,N,
1000218,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000219,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000220,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000221,N,N,,,3,2013-03-28 03:52:06.000000,Provider Conversion,2025-10-02 09:16:58.648000,TDGROTH,N,Y,,N,N,,N,N,
1000222,N,N,,,4,2013-03-28 03:52:06.000000,Provider Conversion,2025-11-14 07:51:12.979000,DEDEMILLS,N,Y,,N,N,,N,N,
1000223,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000224,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2015-06-26 11:17:56.424000,NEERUSHARMA,N,Y,,N,N,,,,
1000225,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000226,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000227,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000228,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000229,N,N,,,4,2013-03-28 03:52:06.000000,Provider Conversion,2026-02-12 15:24:21.404000,ANDOLL,Y,Y,,N,N,avera.org/locations/profile/avera-medical-group-ur,Y,Y,
1000230,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000231,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000232,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000233,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000234,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000235,N,N,,,2,2013-03-28 03:52:06.000000,Provider Conversion,2015-08-10 16:53:16.704000,PJHEID,N,Y,,N,N,,,,
1000236,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000237,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000238,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000239,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000240,N,N,,,3,2013-03-28 03:52:06.000000,Provider Conversion,2015-08-03 14:33:14.545000,MAURICIOPENERAND,N,Y,,N,N,,,,
1000241,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2025-07-07 13:29:57.493000,SHOWES,N,Y,,N,N,,N,N,
1000242,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000243,N,N,,,2,2013-03-28 03:52:06.000000,Provider Conversion,2015-07-21 12:49:48.147000,MMANYGUNS,N,Y,,N,N,,,,
1000244,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
